date_added,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2020-07-08T14:06:32Z,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,audio_features,3aUp8U4MNWctRXlY5MPysv,spotify:track:3aUp8U4MNWctRXlY5MPysv,https://api.spotify.com/v1/tracks/3aUp8U4MNWctRXlY5MPysv,https://api.spotify.com/v1/audio-analysis/3aUp8U4MNWctRXlY5MPysv,250189,4
2020-07-08T13:41:53Z,0.736,0.708,6,-6.645,1,0.0806,0.0869,0.0,0.175,0.534,122.017,audio_features,5PleshAkRT1WFbuqS2JNHC,spotify:track:5PleshAkRT1WFbuqS2JNHC,https://api.spotify.com/v1/tracks/5PleshAkRT1WFbuqS2JNHC,https://api.spotify.com/v1/audio-analysis/5PleshAkRT1WFbuqS2JNHC,253532,4
2020-07-06T23:35:39Z,0.379,0.249,11,-9.53,1,0.0761,0.84,0.0,0.107,0.264,83.258,audio_features,7wfDCDfhVe2tFxIkQEJp35,spotify:track:7wfDCDfhVe2tFxIkQEJp35,https://api.spotify.com/v1/tracks/7wfDCDfhVe2tFxIkQEJp35,https://api.spotify.com/v1/audio-analysis/7wfDCDfhVe2tFxIkQEJp35,223933,4
2020-07-06T23:11:11Z,0.602,0.43,1,-9.484,1,0.0401,0.654,0.00013,0.104,0.298,159.845,audio_features,4SHJLxcRicQyT42jG95Y5u,spotify:track:4SHJLxcRicQyT42jG95Y5u,https://api.spotify.com/v1/tracks/4SHJLxcRicQyT42jG95Y5u,https://api.spotify.com/v1/audio-analysis/4SHJLxcRicQyT42jG95Y5u,238067,4
2020-07-06T22:30:07Z,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,audio_features,45bE4HXI0AwGZXfZtMp8JR,spotify:track:45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/tracks/45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/audio-analysis/45bE4HXI0AwGZXfZtMp8JR,169266,4
2020-07-06T22:25:49Z,0.618,0.428,7,-8.5,0,0.038,0.592,0.0,0.192,0.359,142.021,audio_features,0gySkOOewOdZtHG8stPEB8,spotify:track:0gySkOOewOdZtHG8stPEB8,https://api.spotify.com/v1/tracks/0gySkOOewOdZtHG8stPEB8,https://api.spotify.com/v1/audio-analysis/0gySkOOewOdZtHG8stPEB8,190183,4
2020-07-06T14:18:19Z,0.549,0.294,7,-10.2,1,0.048,0.0606,0.792,0.0933,0.11,105.03,audio_features,2WUGnxLyK24CbGCcTIjEBY,spotify:track:2WUGnxLyK24CbGCcTIjEBY,https://api.spotify.com/v1/tracks/2WUGnxLyK24CbGCcTIjEBY,https://api.spotify.com/v1/audio-analysis/2WUGnxLyK24CbGCcTIjEBY,246240,4
2020-07-04T21:18:35Z,0.689,0.679,7,-5.893,1,0.0517,0.195,0.00111,0.224,0.475,149.972,audio_features,2YyvWje3cEYyqgYhNUIaBJ,spotify:track:2YyvWje3cEYyqgYhNUIaBJ,https://api.spotify.com/v1/tracks/2YyvWje3cEYyqgYhNUIaBJ,https://api.spotify.com/v1/audio-analysis/2YyvWje3cEYyqgYhNUIaBJ,209773,4
2020-07-03T19:46:03Z,0.464,0.194,4,-10.859,1,0.0397,0.922,0.0,0.105,0.314,126.65,audio_features,2T3XExryIariqO0fIfXOdw,spotify:track:2T3XExryIariqO0fIfXOdw,https://api.spotify.com/v1/tracks/2T3XExryIariqO0fIfXOdw,https://api.spotify.com/v1/audio-analysis/2T3XExryIariqO0fIfXOdw,219536,4
2020-07-03T18:55:41Z,0.5,0.554,9,-11.268,0,0.119,0.395,0.0264,0.104,0.659,171.956,audio_features,3WT1wCMOCxRdzPNTurRV1p,spotify:track:3WT1wCMOCxRdzPNTurRV1p,https://api.spotify.com/v1/tracks/3WT1wCMOCxRdzPNTurRV1p,https://api.spotify.com/v1/audio-analysis/3WT1wCMOCxRdzPNTurRV1p,295103,4
2020-07-03T18:34:11Z,0.511,0.467,7,-7.799,1,0.144,0.263,0.0,0.0641,0.373,78.173,audio_features,2IzUjVfO3UrAY73UjHHsGi,spotify:track:2IzUjVfO3UrAY73UjHHsGi,https://api.spotify.com/v1/tracks/2IzUjVfO3UrAY73UjHHsGi,https://api.spotify.com/v1/audio-analysis/2IzUjVfO3UrAY73UjHHsGi,142773,1
2020-06-29T17:05:23Z,0.777,0.673,6,-6.218,0,0.03,0.0145,0.0,0.282,0.939,119.971,audio_features,3sWjFlBpJuQLoUNF6O5a8n,spotify:track:3sWjFlBpJuQLoUNF6O5a8n,https://api.spotify.com/v1/tracks/3sWjFlBpJuQLoUNF6O5a8n,https://api.spotify.com/v1/audio-analysis/3sWjFlBpJuQLoUNF6O5a8n,180364,4
2020-06-29T16:58:54Z,0.778,0.227,1,-16.191,1,0.0379,0.983,0.14,0.113,0.38,116.033,audio_features,6nZiYSBwPQ7fYnVWkkkj4g,spotify:track:6nZiYSBwPQ7fYnVWkkkj4g,https://api.spotify.com/v1/tracks/6nZiYSBwPQ7fYnVWkkkj4g,https://api.spotify.com/v1/audio-analysis/6nZiYSBwPQ7fYnVWkkkj4g,213056,4
2020-06-27T20:49:58Z,0.519,0.408,0,-9.071,0,0.0293,0.621,0.000534,0.175,0.317,130.933,audio_features,5V9iuDTtFVpPYbB7fFgi4g,spotify:track:5V9iuDTtFVpPYbB7fFgi4g,https://api.spotify.com/v1/tracks/5V9iuDTtFVpPYbB7fFgi4g,https://api.spotify.com/v1/audio-analysis/5V9iuDTtFVpPYbB7fFgi4g,221832,4
2020-06-27T15:58:05Z,0.743,0.865,9,-4.502,0,0.285,0.453,0.0,0.356,0.746,114.979,audio_features,3vAaINTGZXrzkLVCyDhSwL,spotify:track:3vAaINTGZXrzkLVCyDhSwL,https://api.spotify.com/v1/tracks/3vAaINTGZXrzkLVCyDhSwL,https://api.spotify.com/v1/audio-analysis/3vAaINTGZXrzkLVCyDhSwL,208732,4
2020-06-25T19:50:33Z,0.287,0.364,9,-8.295,1,0.0306,0.418,1.8e-05,0.185,0.11,103.777,audio_features,2vdBo4ALPYbHRUPKgtE5iC,spotify:track:2vdBo4ALPYbHRUPKgtE5iC,https://api.spotify.com/v1/tracks/2vdBo4ALPYbHRUPKgtE5iC,https://api.spotify.com/v1/audio-analysis/2vdBo4ALPYbHRUPKgtE5iC,271467,4
2020-06-22T14:59:23Z,0.509,0.477,11,-6.571,1,0.0262,0.309,0.0168,0.158,0.283,146.031,audio_features,7uhINGViZPygI2AljxO8KN,spotify:track:7uhINGViZPygI2AljxO8KN,https://api.spotify.com/v1/tracks/7uhINGViZPygI2AljxO8KN,https://api.spotify.com/v1/audio-analysis/7uhINGViZPygI2AljxO8KN,281219,3
2020-06-21T22:19:56Z,0.727,0.715,3,-5.356,0,0.232,0.443,1.58e-06,0.156,0.442,107.002,audio_features,3FOH86A1ilRKw9Psz0FCc8,spotify:track:3FOH86A1ilRKw9Psz0FCc8,https://api.spotify.com/v1/tracks/3FOH86A1ilRKw9Psz0FCc8,https://api.spotify.com/v1/audio-analysis/3FOH86A1ilRKw9Psz0FCc8,253794,4
2020-06-21T21:53:54Z,0.819,0.681,6,-3.344,0,0.122,0.0381,1.97e-06,0.385,0.584,107.001,audio_features,5LLuXWv71LBL44R5nnXnBc,spotify:track:5LLuXWv71LBL44R5nnXnBc,https://api.spotify.com/v1/tracks/5LLuXWv71LBL44R5nnXnBc,https://api.spotify.com/v1/audio-analysis/5LLuXWv71LBL44R5nnXnBc,201927,4
2020-06-21T21:53:52Z,0.527,0.799,5,-5.463,0,0.091,0.0129,0.0,0.161,0.66,107.054,audio_features,5bTkxeKFSsvrCwesYATqlV,spotify:track:5bTkxeKFSsvrCwesYATqlV,https://api.spotify.com/v1/tracks/5bTkxeKFSsvrCwesYATqlV,https://api.spotify.com/v1/audio-analysis/5bTkxeKFSsvrCwesYATqlV,183850,4
2020-06-21T21:53:51Z,0.93,0.598,2,-6.143,1,0.115,0.0117,0.0,0.0863,0.487,106.991,audio_features,2fFl4P5xNqBmekZxMRKqjc,spotify:track:2fFl4P5xNqBmekZxMRKqjc,https://api.spotify.com/v1/tracks/2fFl4P5xNqBmekZxMRKqjc,https://api.spotify.com/v1/audio-analysis/2fFl4P5xNqBmekZxMRKqjc,196545,4
2020-06-21T16:34:12Z,0.795,0.433,4,-8.927,1,0.0324,0.0853,0.000284,0.0762,0.6,108.947,audio_features,7h2yhVxcZOGyQdOwD4Hu8J,spotify:track:7h2yhVxcZOGyQdOwD4Hu8J,https://api.spotify.com/v1/tracks/7h2yhVxcZOGyQdOwD4Hu8J,https://api.spotify.com/v1/audio-analysis/7h2yhVxcZOGyQdOwD4Hu8J,258013,4
2020-06-20T22:21:44Z,0.404,0.449,2,-8.414,0,0.0369,0.853,0.0,0.127,0.59,117.673,audio_features,5Gr4QJSRtahCc67OalfvrE,spotify:track:5Gr4QJSRtahCc67OalfvrE,https://api.spotify.com/v1/tracks/5Gr4QJSRtahCc67OalfvrE,https://api.spotify.com/v1/audio-analysis/5Gr4QJSRtahCc67OalfvrE,234960,3
2020-06-20T00:11:09Z,0.852,0.801,1,-3.807,0,0.194,0.0324,0.0,0.0977,0.619,112.998,audio_features,4Z61TZus0rtjsgZdfC8enU,spotify:track:4Z61TZus0rtjsgZdfC8enU,https://api.spotify.com/v1/tracks/4Z61TZus0rtjsgZdfC8enU,https://api.spotify.com/v1/audio-analysis/4Z61TZus0rtjsgZdfC8enU,185913,4
2020-06-20T00:07:33Z,0.632,0.864,10,-5.948,0,0.101,0.0982,0.0,0.45,0.605,119.992,audio_features,6cuhO2YXrUHt8O2Jb67419,spotify:track:6cuhO2YXrUHt8O2Jb67419,https://api.spotify.com/v1/tracks/6cuhO2YXrUHt8O2Jb67419,https://api.spotify.com/v1/audio-analysis/6cuhO2YXrUHt8O2Jb67419,223791,4
2020-06-18T20:36:35Z,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,audio_features,09mEdoA6zrmBPgTEN5qXmN,spotify:track:09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN,228373,3
2020-06-11T16:47:38Z,0.693,0.796,0,-6.316,0,0.0544,0.324,0.00183,0.0714,0.506,170.917,audio_features,4andJC91EeFsjUYr41Y4xy,spotify:track:4andJC91EeFsjUYr41Y4xy,https://api.spotify.com/v1/tracks/4andJC91EeFsjUYr41Y4xy,https://api.spotify.com/v1/audio-analysis/4andJC91EeFsjUYr41Y4xy,254551,4
2020-06-11T16:43:56Z,0.416,0.703,6,-5.908,0,0.113,0.71,0.0,0.116,0.693,69.815,audio_features,2QZnRJS9zLxNLvlSvbDpTs,spotify:track:2QZnRJS9zLxNLvlSvbDpTs,https://api.spotify.com/v1/tracks/2QZnRJS9zLxNLvlSvbDpTs,https://api.spotify.com/v1/audio-analysis/2QZnRJS9zLxNLvlSvbDpTs,242364,4
2020-06-06T17:10:40Z,0.74,0.452,5,-8.828,1,0.0653,0.672,0.0,0.118,0.637,115.063,audio_features,5hrbuCjGxws7txUEr8XDgb,spotify:track:5hrbuCjGxws7txUEr8XDgb,https://api.spotify.com/v1/tracks/5hrbuCjGxws7txUEr8XDgb,https://api.spotify.com/v1/audio-analysis/5hrbuCjGxws7txUEr8XDgb,199067,4
2020-06-04T22:07:06Z,0.466,0.557,0,-6.063,0,0.0349,0.899,1.1e-06,0.105,0.347,129.49,audio_features,1Nv7vkcuaQ8vV1MSFBSewd,spotify:track:1Nv7vkcuaQ8vV1MSFBSewd,https://api.spotify.com/v1/tracks/1Nv7vkcuaQ8vV1MSFBSewd,https://api.spotify.com/v1/audio-analysis/1Nv7vkcuaQ8vV1MSFBSewd,221585,4
2020-05-31T03:20:38Z,0.656,0.804,8,-4.859,0,0.0797,0.438,0.0,0.189,0.658,116.915,audio_features,6kEYgBt0uhMp2oXBhuJ150,spotify:track:6kEYgBt0uhMp2oXBhuJ150,https://api.spotify.com/v1/tracks/6kEYgBt0uhMp2oXBhuJ150,https://api.spotify.com/v1/audio-analysis/6kEYgBt0uhMp2oXBhuJ150,192888,4
2020-05-30T03:33:31Z,0.615,0.419,2,-8.624,1,0.0416,0.636,0.0,0.0898,0.212,131.81,audio_features,06e8zlormzQ5l7uOEj9y0S,spotify:track:06e8zlormzQ5l7uOEj9y0S,https://api.spotify.com/v1/tracks/06e8zlormzQ5l7uOEj9y0S,https://api.spotify.com/v1/audio-analysis/06e8zlormzQ5l7uOEj9y0S,232529,4
2020-05-28T18:01:24Z,0.472,0.774,3,-5.383,1,0.0824,0.167,0.000278,0.132,0.443,179.942,audio_features,2Xaw1RrXP3mdooKWysuRJ8,spotify:track:2Xaw1RrXP3mdooKWysuRJ8,https://api.spotify.com/v1/tracks/2Xaw1RrXP3mdooKWysuRJ8,https://api.spotify.com/v1/audio-analysis/2Xaw1RrXP3mdooKWysuRJ8,249493,4
2020-05-28T16:21:35Z,0.681,0.701,7,-7.292,0,0.0464,0.29,0.0,0.0557,0.88,174.003,audio_features,4VNqRWkjnPl3BRUXvokXGS,spotify:track:4VNqRWkjnPl3BRUXvokXGS,https://api.spotify.com/v1/tracks/4VNqRWkjnPl3BRUXvokXGS,https://api.spotify.com/v1/audio-analysis/4VNqRWkjnPl3BRUXvokXGS,209667,4
2020-05-28T03:33:48Z,0.623,0.71,8,-5.973,1,0.044,0.00655,4.11e-06,0.133,0.29,93.981,audio_features,2IClzYyvgwrsmVVipYsx5T,spotify:track:2IClzYyvgwrsmVVipYsx5T,https://api.spotify.com/v1/tracks/2IClzYyvgwrsmVVipYsx5T,https://api.spotify.com/v1/audio-analysis/2IClzYyvgwrsmVVipYsx5T,177947,4
2020-05-28T02:25:34Z,0.7,0.937,5,-5.68,0,0.0553,0.264,0.0231,0.0571,0.942,105.526,audio_features,1THjXMmnpkAolDd9gUuiKv,spotify:track:1THjXMmnpkAolDd9gUuiKv,https://api.spotify.com/v1/tracks/1THjXMmnpkAolDd9gUuiKv,https://api.spotify.com/v1/audio-analysis/1THjXMmnpkAolDd9gUuiKv,209136,4
2020-05-26T18:12:22Z,0.747,0.45,7,-8.543,1,0.0919,0.0407,0.0,0.17,0.329,96.001,audio_features,6mXdCcFnPKQznj4CmMRmHC,spotify:track:6mXdCcFnPKQznj4CmMRmHC,https://api.spotify.com/v1/tracks/6mXdCcFnPKQznj4CmMRmHC,https://api.spotify.com/v1/audio-analysis/6mXdCcFnPKQznj4CmMRmHC,232853,4
2020-05-21T02:11:56Z,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,55S2PQgSMYAhgoTCcGCDfw,spotify:track:55S2PQgSMYAhgoTCcGCDfw,https://api.spotify.com/v1/tracks/55S2PQgSMYAhgoTCcGCDfw,https://api.spotify.com/v1/audio-analysis/55S2PQgSMYAhgoTCcGCDfw,203418,4
2020-05-20T21:10:56Z,0.747,0.45,7,-8.543,1,0.0919,0.0407,0.0,0.17,0.329,96.001,audio_features,6mXdCcFnPKQznj4CmMRmHC,spotify:track:6mXdCcFnPKQznj4CmMRmHC,https://api.spotify.com/v1/tracks/6mXdCcFnPKQznj4CmMRmHC,https://api.spotify.com/v1/audio-analysis/6mXdCcFnPKQznj4CmMRmHC,232853,4
2020-05-20T20:39:27Z,0.415,0.695,7,-5.821,0,0.162,0.23,1.93e-06,0.13,0.193,172.299,audio_features,6QMgSasUZYyVzaAvc7BYLZ,spotify:track:6QMgSasUZYyVzaAvc7BYLZ,https://api.spotify.com/v1/tracks/6QMgSasUZYyVzaAvc7BYLZ,https://api.spotify.com/v1/audio-analysis/6QMgSasUZYyVzaAvc7BYLZ,208933,3
2020-05-20T19:19:13Z,0.614,0.647,0,-4.681,0,0.0524,0.0687,0.0,0.104,0.368,163.862,audio_features,1HimGOB6BjOaCQYMIF1xtU,spotify:track:1HimGOB6BjOaCQYMIF1xtU,https://api.spotify.com/v1/tracks/1HimGOB6BjOaCQYMIF1xtU,https://api.spotify.com/v1/audio-analysis/1HimGOB6BjOaCQYMIF1xtU,184665,4
2020-05-20T19:07:47Z,0.754,0.583,4,-7.34,0,0.0432,0.32,0.00015,0.144,0.77,122.012,audio_features,6xZ4Q2k2ompmDppyeESIY8,spotify:track:6xZ4Q2k2ompmDppyeESIY8,https://api.spotify.com/v1/tracks/6xZ4Q2k2ompmDppyeESIY8,https://api.spotify.com/v1/audio-analysis/6xZ4Q2k2ompmDppyeESIY8,220051,4
2020-05-19T00:20:02Z,0.696,0.543,11,-6.164,1,0.0489,0.308,0.0,0.0939,0.479,107.969,audio_features,0VhgEqMTNZwYL1ARDLLNCX,spotify:track:0VhgEqMTNZwYL1ARDLLNCX,https://api.spotify.com/v1/tracks/0VhgEqMTNZwYL1ARDLLNCX,https://api.spotify.com/v1/audio-analysis/0VhgEqMTNZwYL1ARDLLNCX,246880,4
2020-05-17T16:17:25Z,0.842,0.545,10,-8.188,0,0.0568,0.545,0.0,0.0807,0.566,120.019,audio_features,3DTBliA7C6KFMS9oRfYQpj,spotify:track:3DTBliA7C6KFMS9oRfYQpj,https://api.spotify.com/v1/tracks/3DTBliA7C6KFMS9oRfYQpj,https://api.spotify.com/v1/audio-analysis/3DTBliA7C6KFMS9oRfYQpj,297799,4
2020-05-17T05:08:51Z,0.743,0.427,10,-6.661,0,0.0367,0.921,9.31e-06,0.0898,0.449,110.024,audio_features,31Z7c7vDE7wJZmnbtEXGn0,spotify:track:31Z7c7vDE7wJZmnbtEXGn0,https://api.spotify.com/v1/tracks/31Z7c7vDE7wJZmnbtEXGn0,https://api.spotify.com/v1/audio-analysis/31Z7c7vDE7wJZmnbtEXGn0,280787,4
2020-05-17T05:08:26Z,0.475,0.754,3,-4.409,0,0.0431,0.609,0.0,0.108,0.419,149.82,audio_features,6uVsbiPqj2OuRTzRuEHDCR,spotify:track:6uVsbiPqj2OuRTzRuEHDCR,https://api.spotify.com/v1/tracks/6uVsbiPqj2OuRTzRuEHDCR,https://api.spotify.com/v1/audio-analysis/6uVsbiPqj2OuRTzRuEHDCR,256067,4
2020-05-16T01:52:38Z,0.734,0.663,0,-7.292,1,0.185,0.28,0.0,0.12,0.256,101.943,audio_features,5d1fRO6RYAtbPPgbpSHnlA,spotify:track:5d1fRO6RYAtbPPgbpSHnlA,https://api.spotify.com/v1/tracks/5d1fRO6RYAtbPPgbpSHnlA,https://api.spotify.com/v1/audio-analysis/5d1fRO6RYAtbPPgbpSHnlA,183853,4
2020-05-16T01:46:28Z,0.614,0.647,0,-4.681,0,0.0524,0.0687,0.0,0.104,0.368,163.862,audio_features,0TMGV2zMZXOILVtQLtkI3G,spotify:track:0TMGV2zMZXOILVtQLtkI3G,https://api.spotify.com/v1/tracks/0TMGV2zMZXOILVtQLtkI3G,https://api.spotify.com/v1/audio-analysis/0TMGV2zMZXOILVtQLtkI3G,184665,4
2020-05-15T13:15:30Z,0.665,0.524,10,-9.404,1,0.0458,0.502,0.0,0.124,0.215,110.019,audio_features,6Qp1DSekiuxHbFoSsg9JIk,spotify:track:6Qp1DSekiuxHbFoSsg9JIk,https://api.spotify.com/v1/tracks/6Qp1DSekiuxHbFoSsg9JIk,https://api.spotify.com/v1/audio-analysis/6Qp1DSekiuxHbFoSsg9JIk,155822,4
2020-05-13T18:17:51Z,0.708,0.211,9,-9.603,0,0.0424,0.853,0.0,0.131,0.362,72.5,audio_features,3V0nnQhqvbE3JmiDdnzQFQ,spotify:track:3V0nnQhqvbE3JmiDdnzQFQ,https://api.spotify.com/v1/tracks/3V0nnQhqvbE3JmiDdnzQFQ,https://api.spotify.com/v1/audio-analysis/3V0nnQhqvbE3JmiDdnzQFQ,152280,4
2020-05-11T21:41:45Z,0.561,0.597,11,-6.0,0,0.0405,0.286,0.0,0.0979,0.355,76.826,audio_features,1yTTMcUhL7rtz08Dsgb7Qb,spotify:track:1yTTMcUhL7rtz08Dsgb7Qb,https://api.spotify.com/v1/tracks/1yTTMcUhL7rtz08Dsgb7Qb,https://api.spotify.com/v1/audio-analysis/1yTTMcUhL7rtz08Dsgb7Qb,197299,4
2020-05-11T21:00:39Z,0.596,0.366,7,-11.144,1,0.115,0.63,7.04e-06,0.0554,0.229,84.394,audio_features,6USdi8uX5GNAPYziFhisHb,spotify:track:6USdi8uX5GNAPYziFhisHb,https://api.spotify.com/v1/tracks/6USdi8uX5GNAPYziFhisHb,https://api.spotify.com/v1/audio-analysis/6USdi8uX5GNAPYziFhisHb,193668,4
2020-05-11T16:46:12Z,0.706,0.485,7,-6.011,0,0.036,0.817,6.38e-06,0.123,0.521,119.957,audio_features,6vQ7O8twkDdESxohgLd41m,spotify:track:6vQ7O8twkDdESxohgLd41m,https://api.spotify.com/v1/tracks/6vQ7O8twkDdESxohgLd41m,https://api.spotify.com/v1/audio-analysis/6vQ7O8twkDdESxohgLd41m,295920,3
2020-05-02T02:00:29Z,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,audio_features,1ZMiCix7XSAbfAJlEZWMCp,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,240133,4
2020-04-30T23:53:43Z,0.463,0.41,0,-5.812,0,0.0269,0.918,0.0,0.101,0.165,100.009,audio_features,0Up9a7NzRKRazwPVQ4HFNN,spotify:track:0Up9a7NzRKRazwPVQ4HFNN,https://api.spotify.com/v1/tracks/0Up9a7NzRKRazwPVQ4HFNN,https://api.spotify.com/v1/audio-analysis/0Up9a7NzRKRazwPVQ4HFNN,228160,4
2020-04-30T17:43:23Z,0.66,0.244,11,-10.543,0,0.0325,0.888,0.0,0.0495,0.302,81.072,audio_features,34GMpITRVZw5Gy4iVA2yFp,spotify:track:34GMpITRVZw5Gy4iVA2yFp,https://api.spotify.com/v1/tracks/34GMpITRVZw5Gy4iVA2yFp,https://api.spotify.com/v1/audio-analysis/34GMpITRVZw5Gy4iVA2yFp,317810,3
2020-04-29T01:14:49Z,0.346,0.432,2,-7.478,0,0.0547,0.819,0.0,0.119,0.197,90.24,audio_features,1kW4lF2g5vPhq7zF3OGjWj,spotify:track:1kW4lF2g5vPhq7zF3OGjWj,https://api.spotify.com/v1/tracks/1kW4lF2g5vPhq7zF3OGjWj,https://api.spotify.com/v1/audio-analysis/1kW4lF2g5vPhq7zF3OGjWj,240667,4
2020-04-25T22:20:55Z,0.324,0.458,6,-11.774,0,0.043,0.62,0.0,0.306,0.304,157.372,audio_features,70M5ENMoMEEtOUahbv4ytg,spotify:track:70M5ENMoMEEtOUahbv4ytg,https://api.spotify.com/v1/tracks/70M5ENMoMEEtOUahbv4ytg,https://api.spotify.com/v1/audio-analysis/70M5ENMoMEEtOUahbv4ytg,334027,4
2020-04-24T23:48:11Z,0.637,0.592,8,-9.874,1,0.198,0.801,0.0,0.232,0.727,142.219,audio_features,382FYYspgbQYvqAOz6GoZc,spotify:track:382FYYspgbQYvqAOz6GoZc,https://api.spotify.com/v1/tracks/382FYYspgbQYvqAOz6GoZc,https://api.spotify.com/v1/audio-analysis/382FYYspgbQYvqAOz6GoZc,312400,3
2020-04-24T18:49:21Z,0.707,0.753,0,-6.811,0,0.0556,0.667,2.88e-06,0.31,0.717,79.64,audio_features,1mNuf7gi8kSU5ZGQkxqCG3,spotify:track:1mNuf7gi8kSU5ZGQkxqCG3,https://api.spotify.com/v1/tracks/1mNuf7gi8kSU5ZGQkxqCG3,https://api.spotify.com/v1/audio-analysis/1mNuf7gi8kSU5ZGQkxqCG3,298960,3
2020-04-24T18:49:16Z,0.372,0.47,9,-7.784,0,0.0361,0.732,1.94e-06,0.103,0.295,148.122,audio_features,3Hsp89KylsBOxXxd1wx6AI,spotify:track:3Hsp89KylsBOxXxd1wx6AI,https://api.spotify.com/v1/tracks/3Hsp89KylsBOxXxd1wx6AI,https://api.spotify.com/v1/audio-analysis/3Hsp89KylsBOxXxd1wx6AI,356720,4
2020-04-24T18:49:15Z,0.533,0.621,0,-10.157,1,0.142,0.857,0.00317,0.483,0.223,122.503,audio_features,6DOeB3ifSQ0iMGcQDyy9PR,spotify:track:6DOeB3ifSQ0iMGcQDyy9PR,https://api.spotify.com/v1/tracks/6DOeB3ifSQ0iMGcQDyy9PR,https://api.spotify.com/v1/audio-analysis/6DOeB3ifSQ0iMGcQDyy9PR,380293,4
2020-04-23T00:21:55Z,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,audio_features,7ce20yLkzuXXLUhzIDoZih,spotify:track:7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/tracks/7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/audio-analysis/7ce20yLkzuXXLUhzIDoZih,215107,4
2020-04-21T20:32:25Z,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,audio_features,4nK5YrxbMGZstTLbvj6Gxw,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/tracks/4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/audio-analysis/4nK5YrxbMGZstTLbvj6Gxw,223480,4
2020-04-21T17:47:53Z,0.558,0.364,5,-8.663,1,0.0502,0.169,9.94e-05,0.109,0.252,129.17,audio_features,034KyQEk7IhbLtniVhBErj,spotify:track:034KyQEk7IhbLtniVhBErj,https://api.spotify.com/v1/tracks/034KyQEk7IhbLtniVhBErj,https://api.spotify.com/v1/audio-analysis/034KyQEk7IhbLtniVhBErj,160737,4
2020-04-21T17:45:50Z,0.56,0.865,1,-1.148,1,0.0907,0.258,0.000162,0.083,0.424,159.963,audio_features,5kJ4BWZ9Y1qFIwwTbMIxYX,spotify:track:5kJ4BWZ9Y1qFIwwTbMIxYX,https://api.spotify.com/v1/tracks/5kJ4BWZ9Y1qFIwwTbMIxYX,https://api.spotify.com/v1/audio-analysis/5kJ4BWZ9Y1qFIwwTbMIxYX,139663,4
2020-04-21T16:27:23Z,0.689,0.374,5,-10.038,0,0.0851,0.115,0.000132,0.111,0.321,151.98,audio_features,5SGEPm9ge10bD4j3ec9UHV,spotify:track:5SGEPm9ge10bD4j3ec9UHV,https://api.spotify.com/v1/tracks/5SGEPm9ge10bD4j3ec9UHV,https://api.spotify.com/v1/audio-analysis/5SGEPm9ge10bD4j3ec9UHV,144540,4
2020-04-18T01:18:59Z,0.467,0.359,3,-6.892,1,0.0815,0.843,0.0,0.0913,0.21,173.318,audio_features,7slfeXbuzr9RYXX6XS6Npi,spotify:track:7slfeXbuzr9RYXX6XS6Npi,https://api.spotify.com/v1/tracks/7slfeXbuzr9RYXX6XS6Npi,https://api.spotify.com/v1/audio-analysis/7slfeXbuzr9RYXX6XS6Npi,218769,3
2020-04-18T00:47:38Z,0.708,0.186,9,-8.953,0,0.042,0.868,0.0,0.0779,0.322,72.541,audio_features,6J2LdBN97cDWn0MLxYh9HB,spotify:track:6J2LdBN97cDWn0MLxYh9HB,https://api.spotify.com/v1/tracks/6J2LdBN97cDWn0MLxYh9HB,https://api.spotify.com/v1/audio-analysis/6J2LdBN97cDWn0MLxYh9HB,156106,4
